event_time,merchant_id,txn_id,amount,currency,country,payment_method,auth_result,error_code,issuer_response,fraud_score,avs_result,three_ds,chargeback_flag
2026-01-27T11:31:37Z,M450,T960284,299.51,INR,IN,card,APPROVED,,,89,AVS_MATCH,CHALLENGE,0
2026-01-27T11:31:55Z,M311,T450969,52.48,USD,US,card,APPROVED,,,85,AVS_MATCH,FRICTIONLESS,1
2026-01-27T11:32:37Z,M522,T321815,13.1,EUR,FR,card,APPROVED,,,71,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:32:51Z,M601,T870173,10.2,USD,US,card,APPROVED,,,92,AVS_MATCH,FRICTIONLESS,1
2026-01-27T11:33:32Z,M601,T495571,10.11,EUR,FR,card,DECLINED,FRAUD_SUSPECTED,59,36,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T11:33:45Z,M102,T955510,13.65,USD,US,card,APPROVED,,,33,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:33:51Z,M102,T172234,51.39,INR,IN,card,APPROVED,,,14,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:34:27Z,M450,T172110,303.96,INR,IN,card,APPROVED,,,82,AVS_MISMATCH,FRICTIONLESS,1
2026-01-27T11:34:38Z,M450,T145544,12.96,GBP,GB,card,APPROVED,,,87,AVS_MATCH,CHALLENGE,0
2026-01-27T11:35:03Z,M102,T261195,13.41,EUR,DE,card,APPROVED,,,13,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:35:12Z,M450,T629901,209.28,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,15,AVS_MISMATCH,CHALLENGE,0
2026-01-27T11:35:27Z,M450,T699078,211.8,INR,IN,card,APPROVED,,,3,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:36:06Z,M450,T852326,302.2,SGD,SG,card,APPROVED,,,59,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:36:35Z,M450,T741004,19.82,SGD,SG,card,APPROVED,,,3,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:37:08Z,M311,T062169,314.6,EUR,DE,card,DECLINED,FRAUD_SUSPECTED,59,16,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:37:19Z,M102,T400607,20.46,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,51,53,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T11:38:00Z,M601,T693707,301.19,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,57,34,AVS_MISMATCH,CHALLENGE,0
2026-01-27T11:38:20Z,M450,T599665,10.08,EUR,DE,card,APPROVED,,,46,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:38:32Z,M311,T135503,99.29,SGD,SG,card,APPROVED,,,69,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:39:10Z,M311,T947733,307.94,USD,US,card,APPROVED,,,51,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:39:16Z,M311,T598696,10.98,USD,US,card,APPROVED,,,95,AVS_MATCH,FRICTIONLESS,1
2026-01-27T11:39:39Z,M450,T809809,20.77,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,05,38,AVS_MATCH,CHALLENGE,0
2026-01-27T11:40:00Z,M522,T383099,306.53,EUR,DE,card,APPROVED,,,91,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-27T11:40:45Z,M102,T180420,12.58,EUR,FR,card,DECLINED,INSUFFICIENT_FUNDS,62,38,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:41:07Z,M450,T409578,53.96,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,62,55,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T11:41:27Z,M311,T413947,20.74,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,57,37,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:42:03Z,M601,T579322,51.13,INR,IN,card,FAILED,GATEWAY_TIMEOUT,,16,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:42:23Z,M601,T248758,50.99,INR,IN,card,APPROVED,,,54,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T11:42:43Z,M311,T359372,20.46,USD,US,card,APPROVED,,,7,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:42:52Z,M450,T599914,212.29,EUR,DE,card,APPROVED,,,32,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:43:15Z,M102,T980914,323.43,USD,US,card,APPROVED,,,32,AVS_MISMATCH,CHALLENGE,0
2026-01-27T11:43:48Z,M601,T309796,13.54,SGD,SG,card,APPROVED,,,98,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-27T11:43:55Z,M601,T405036,52.62,EUR,DE,card,APPROVED,,,48,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:44:17Z,M522,T757963,13.21,SGD,SG,card,APPROVED,,,23,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:45:00Z,M450,T545944,104.3,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,85,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:45:21Z,M311,T039993,19.95,USD,US,card,FAILED,GATEWAY_TIMEOUT,,52,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:45:38Z,M102,T574458,106.29,EUR,FR,card,DECLINED,FRAUD_SUSPECTED,59,84,AVS_MATCH,CHALLENGE,0
2026-01-27T11:46:19Z,M601,T158377,10.22,SGD,SG,card,APPROVED,,,62,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:46:40Z,M450,T520632,202.85,EUR,DE,card,APPROVED,,,58,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:47:25Z,M102,T431383,202.64,SGD,SG,card,APPROVED,,,9,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:48:01Z,M601,T652027,10.36,INR,IN,card,APPROVED,,,1,AVS_MATCH,CHALLENGE,0
2026-01-27T11:48:39Z,M601,T965672,51.06,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,62,82,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:48:49Z,M522,T258321,10.18,EUR,FR,card,APPROVED,,,89,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-27T11:49:14Z,M102,T403796,210.15,GBP,GB,card,APPROVED,,,88,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-27T11:49:20Z,M311,T011681,321.14,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,9,AVS_MATCH,CHALLENGE,0
2026-01-27T11:49:37Z,M522,T564659,10.27,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,85,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:50:05Z,M522,T351044,52.67,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,68,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:50:18Z,M522,T755620,10.35,GBP,GB,card,APPROVED,,,20,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:50:42Z,M450,T095922,101.18,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,96,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:51:27Z,M450,T619120,12.95,EUR,DE,card,APPROVED,,,38,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:51:45Z,M601,T678115,13.05,EUR,FR,card,APPROVED,,,64,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:52:15Z,M522,T710107,206.3,SGD,SG,card,APPROVED,,,44,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T11:52:41Z,M450,T556949,10.05,GBP,GB,card,APPROVED,,,64,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:53:26Z,M311,T454447,19.22,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,05,68,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T11:54:00Z,M102,T889806,13.43,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,51,7,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:54:19Z,M601,T009215,20.18,GBP,GB,card,APPROVED,,,80,AVS_MATCH,CHALLENGE,0
2026-01-27T11:54:56Z,M102,T661761,10.94,SGD,SG,card,APPROVED,,,88,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T11:55:41Z,M102,T311784,99.53,EUR,FR,card,APPROVED,,,31,AVS_MISMATCH,CHALLENGE,0
2026-01-27T11:55:58Z,M450,T201301,319.82,EUR,FR,card,APPROVED,,,55,AVS_MATCH,CHALLENGE,0
2026-01-27T11:56:19Z,M522,T385002,19.38,SGD,SG,card,APPROVED,,,10,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T11:56:26Z,M102,T206233,101.4,INR,IN,card,APPROVED,,,78,AVS_MISMATCH,CHALLENGE,0
2026-01-27T11:56:48Z,M102,T770073,50.6,EUR,DE,card,APPROVED,,,85,AVS_MISMATCH,FRICTIONLESS,1
2026-01-27T11:57:14Z,M102,T147914,50.89,EUR,FR,card,APPROVED,,,45,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T11:57:28Z,M522,T851116,211.35,EUR,FR,card,APPROVED,,,43,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T11:58:01Z,M450,T451146,10.22,SGD,SG,card,APPROVED,,,99,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-27T11:58:09Z,M601,T406159,52.21,SGD,SG,card,APPROVED,,,16,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T11:58:30Z,M601,T732558,10.93,EUR,DE,card,APPROVED,,,71,AVS_MATCH,CHALLENGE,0
2026-01-27T11:58:40Z,M311,T695679,313.47,USD,US,card,DECLINED,INSUFFICIENT_FUNDS,57,91,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:58:59Z,M102,T837558,13.13,USD,US,card,APPROVED,,,8,AVS_MATCH,FRICTIONLESS,0
2026-01-27T11:59:26Z,M311,T226303,205.71,EUR,DE,card,APPROVED,,,56,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T11:59:51Z,M450,T329500,52.63,GBP,GB,card,APPROVED,,,81,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-27T11:59:59Z,M102,T519053,10.13,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,05,91,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:00:38Z,M601,T686659,20.58,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,61,AVS_MATCH,CHALLENGE,0
2026-01-27T12:00:48Z,M311,T528658,306.6,EUR,DE,card,APPROVED,,,32,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:01:09Z,M450,T641415,204.73,SGD,SG,card,DECLINED,FRAUD_SUSPECTED,59,52,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:01:36Z,M450,T075321,10.88,EUR,DE,card,APPROVED,,,94,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:02:07Z,M601,T871980,20.6,GBP,GB,card,APPROVED,,,44,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:02:32Z,M522,T840822,200.75,GBP,GB,card,APPROVED,,,19,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:03:02Z,M601,T963487,202.5,GBP,GB,card,APPROVED,,,84,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T12:03:41Z,M311,T755779,10.62,USD,US,card,APPROVED,,,53,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:04:19Z,M601,T766955,10.96,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,42,AVS_MATCH,CHALLENGE,0
2026-01-27T12:04:43Z,M450,T770393,106.97,USD,US,card,APPROVED,,,95,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:05:08Z,M601,T285375,104.61,USD,US,card,FAILED,GATEWAY_TIMEOUT,,83,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:05:24Z,M601,T863372,13.55,INR,IN,card,APPROVED,,,26,AVS_MATCH,CHALLENGE,0
2026-01-27T12:05:33Z,M450,T448894,12.59,EUR,DE,card,APPROVED,,,16,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:05:53Z,M522,T601648,52.64,GBP,GB,card,APPROVED,,,89,AVS_MATCH,FRICTIONLESS,1
2026-01-27T12:06:20Z,M522,T716982,99.21,EUR,DE,card,APPROVED,,,39,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:06:26Z,M450,T375899,320.5,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,51,90,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:06:31Z,M601,T581956,12.79,SGD,SG,card,APPROVED,,,78,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:06:50Z,M450,T897728,10.16,EUR,DE,card,APPROVED,,,71,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:07:29Z,M450,T254643,13.3,EUR,DE,card,APPROVED,,,58,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:08:07Z,M311,T298419,12.88,GBP,GB,card,APPROVED,,,99,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-27T12:08:17Z,M522,T904857,101.09,USD,US,card,APPROVED,,,92,AVS_MATCH,FRICTIONLESS,1
2026-01-27T12:08:56Z,M311,T556100,107.65,INR,IN,card,APPROVED,,,88,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-27T12:09:34Z,M601,T188997,211.79,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,57,5,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:10:17Z,M311,T212222,52.32,EUR,DE,card,APPROVED,,,7,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:10:48Z,M601,T122877,20.03,USD,US,card,APPROVED,,,26,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:11:02Z,M450,T889781,104.58,INR,IN,card,APPROVED,,,59,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:11:07Z,M522,T707505,12.84,INR,IN,card,APPROVED,,,2,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:11:46Z,M311,T574574,106.09,GBP,GB,card,APPROVED,,,30,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:12:27Z,M601,T165749,104.85,INR,IN,card,APPROVED,,,100,AVS_MATCH,CHALLENGE,0
2026-01-27T12:12:42Z,M311,T084001,202.6,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,61,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:13:15Z,M450,T368427,99.4,INR,IN,card,APPROVED,,,56,AVS_MATCH,CHALLENGE,0
2026-01-27T12:13:31Z,M450,T499681,20.5,USD,US,card,APPROVED,,,96,AVS_MATCH,CHALLENGE,0
2026-01-27T12:13:53Z,M522,T992610,323.32,USD,US,card,APPROVED,,,66,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:14:34Z,M601,T633529,206.35,GBP,GB,card,DECLINED,FRAUD_SUSPECTED,59,29,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:14:45Z,M601,T027397,210.46,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,05,49,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:15:09Z,M522,T926611,104.85,USD,US,card,APPROVED,,,92,AVS_MISMATCH,FRICTIONLESS,1
2026-01-27T12:15:29Z,M102,T480484,20.74,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,51,89,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:16:12Z,M102,T561070,52.53,EUR,FR,card,APPROVED,,,73,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:16:30Z,M102,T441292,10.6,USD,US,card,APPROVED,,,84,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T12:16:57Z,M102,T308690,326.24,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,62,78,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:17:13Z,M102,T369184,13.65,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,83,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:17:55Z,M522,T120042,51.74,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,57,42,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:18:05Z,M522,T750985,206.03,INR,IN,card,APPROVED,,,18,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:18:40Z,M102,T772761,50.81,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,22,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:19:21Z,M311,T486807,12.84,EUR,FR,card,APPROVED,,,95,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T12:19:33Z,M522,T007081,51.95,USD,US,card,APPROVED,,,7,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:19:58Z,M311,T151990,100.22,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,57,14,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:20:38Z,M601,T243657,12.68,GBP,GB,card,APPROVED,,,38,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:21:03Z,M522,T885511,19.42,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,79,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:21:23Z,M102,T069377,54.25,EUR,DE,card,APPROVED,,,47,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:21:30Z,M102,T911590,99.27,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,90,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:22:02Z,M522,T466816,310.31,INR,IN,card,APPROVED,,,86,AVS_MATCH,CHALLENGE,0
2026-01-27T12:22:44Z,M102,T351975,13.67,USD,US,card,APPROVED,,,67,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:23:00Z,M450,T174951,10.96,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,51,41,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:23:11Z,M450,T373010,19.07,EUR,FR,card,APPROVED,,,56,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:23:31Z,M601,T270484,53.48,EUR,FR,card,APPROVED,,,25,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:23:41Z,M450,T071642,12.91,SGD,SG,card,APPROVED,,,30,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:23:51Z,M102,T052583,53.07,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,05,62,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:24:05Z,M450,T738529,305.43,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,92,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:24:50Z,M311,T716427,319.84,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,57,22,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:25:03Z,M102,T200409,53.29,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,92,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:25:44Z,M311,T775503,99.58,EUR,FR,card,APPROVED,,,13,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:25:54Z,M102,T355066,107.45,EUR,FR,card,APPROVED,,,44,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:26:05Z,M311,T815995,13.3,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,3,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:26:29Z,M450,T661503,13.22,USD,US,card,APPROVED,,,33,AVS_MATCH,CHALLENGE,0
2026-01-27T12:27:08Z,M522,T958419,52.03,EUR,FR,card,APPROVED,,,52,AVS_MATCH,CHALLENGE,0
2026-01-27T12:27:19Z,M102,T878339,10.07,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,68,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:27:56Z,M450,T506386,12.79,GBP,GB,card,APPROVED,,,59,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:28:23Z,M311,T656427,52.48,SGD,SG,card,APPROVED,,,44,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:28:40Z,M102,T807874,315.83,EUR,FR,card,APPROVED,,,30,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:28:55Z,M601,T116089,10.78,USD,US,card,APPROVED,,,27,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:29:26Z,M601,T206968,104.32,INR,IN,card,APPROVED,,,43,AVS_MATCH,CHALLENGE,0
2026-01-27T12:29:35Z,M601,T152762,20.84,USD,US,card,APPROVED,,,74,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:30:19Z,M311,T060300,13.58,INR,IN,card,APPROVED,,,69,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:30:38Z,M522,T102330,20.88,SGD,SG,card,APPROVED,,,76,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:31:17Z,M601,T692818,13.49,SGD,SG,card,APPROVED,,,20,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:31:30Z,M450,T355233,53.17,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,05,39,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:31:38Z,M522,T621458,54.9,USD,US,card,FAILED,GATEWAY_TIMEOUT,,39,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:32:17Z,M102,T756121,328.78,USD,US,card,APPROVED,,,45,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:32:56Z,M522,T396018,13.16,INR,IN,card,APPROVED,,,14,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-27T12:33:03Z,M311,T187169,53.61,USD,US,card,APPROVED,,,95,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T12:33:16Z,M601,T643302,13.37,EUR,DE,card,APPROVED,,,19,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:34:01Z,M601,T416424,309.43,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,51,70,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:34:32Z,M102,T652033,13.05,INR,IN,card,APPROVED,,,26,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:35:05Z,M601,T118236,20.32,INR,IN,card,APPROVED,,,28,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:35:31Z,M522,T420750,214.81,SGD,SG,card,APPROVED,,,66,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:35:44Z,M450,T076804,199.08,USD,US,card,APPROVED,,,66,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:36:07Z,M601,T973603,19.92,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,12,AVS_MATCH,CHALLENGE,0
2026-01-27T12:36:22Z,M601,T281948,325.09,INR,IN,card,APPROVED,,,77,AVS_MATCH,CHALLENGE,0
2026-01-27T12:36:46Z,M311,T984485,99.22,EUR,FR,card,DECLINED,INSUFFICIENT_FUNDS,05,30,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:37:18Z,M522,T846844,10.1,USD,US,card,APPROVED,,,22,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:37:37Z,M522,T573039,12.66,GBP,GB,card,APPROVED,,,83,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-27T12:37:42Z,M311,T656107,217.79,GBP,GB,card,APPROVED,,,15,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:37:48Z,M522,T601282,108.37,EUR,DE,card,APPROVED,,,84,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-27T12:38:29Z,M311,T821573,12.57,SGD,SG,card,APPROVED,,,35,AVS_MATCH,CHALLENGE,0
2026-01-27T12:38:48Z,M102,T911325,217.43,USD,US,card,APPROVED,,,98,AVS_MATCH,CHALLENGE,0
2026-01-27T12:39:10Z,M102,T191245,306.59,SGD,SG,card,APPROVED,,,99,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-27T12:39:25Z,M601,T466960,50.24,USD,US,card,APPROVED,,,35,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:39:52Z,M311,T736624,306.09,SGD,SG,card,APPROVED,,,50,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:40:19Z,M450,T048756,19.75,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,63,AVS_MISMATCH,FRICTIONLESS,0
2026-01-27T12:40:42Z,M450,T782007,105.63,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,57,63,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:41:09Z,M450,T923521,107.52,EUR,FR,card,DECLINED,INSUFFICIENT_FUNDS,05,36,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:41:15Z,M601,T451760,10.74,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,37,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-27T12:41:21Z,M601,T406936,107.79,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,05,27,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:41:40Z,M450,T012082,54.73,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,57,47,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:41:56Z,M311,T287697,53.38,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,76,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:42:24Z,M522,T568655,13.62,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,57,31,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:42:54Z,M311,T249559,199.85,EUR,FR,card,APPROVED,,,6,AVS_MATCH,CHALLENGE,0
2026-01-27T12:43:37Z,M311,T960975,10.5,EUR,DE,card,APPROVED,,,85,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-27T12:44:06Z,M522,T477598,106.61,USD,US,card,APPROVED,,,42,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-27T12:44:35Z,M522,T959459,10.23,INR,IN,card,APPROVED,,,66,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:45:03Z,M102,T094262,13.43,INR,IN,card,APPROVED,,,79,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-27T12:45:20Z,M311,T062747,313.27,USD,US,card,FAILED,GATEWAY_TIMEOUT,,82,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:45:42Z,M311,T048667,10.51,EUR,DE,card,APPROVED,,,22,AVS_MATCH,FRICTIONLESS,0
2026-01-27T12:45:52Z,M450,T553097,13.64,USD,US,card,APPROVED,,,3,AVS_MISMATCH,CHALLENGE,0
2026-01-27T12:46:33Z,M601,T411198,54.24,GBP,GB,card,APPROVED,,,73,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-27T12:47:13Z,M450,T695859,304.84,EUR,FR,card,APPROVED,,,98,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-27T12:47:43Z,M522,T316463,206.08,GBP,GB,card,APPROVED,,,56,AVS_MATCH,NOT_ATTEMPTED,0
